mask,id,gender,age,img_path,age_group,label
0,006261,1,20,/opt/ml/input/data/train/images/006261_female_Asian_20/mask2.jpg,0,3
2,006261,1,20,/opt/ml/input/data/train/images/006261_female_Asian_20/normal.jpg,0,15
0,006261,1,20,/opt/ml/input/data/train/images/006261_female_Asian_20/mask3.jpg,0,3
0,006261,1,20,/opt/ml/input/data/train/images/006261_female_Asian_20/mask4.jpg,0,3
0,006261,1,20,/opt/ml/input/data/train/images/006261_female_Asian_20/mask5.jpg,0,3
0,006261,1,20,/opt/ml/input/data/train/images/006261_female_Asian_20/mask1.jpg,0,3
1,006262,1,20,/opt/ml/input/data/train/images/006262_female_Asian_20/incorrect_mask.jpg,0,9
0,006262,1,20,/opt/ml/input/data/train/images/006262_female_Asian_20/mask4.jpg,0,3
2,006262,1,20,/opt/ml/input/data/train/images/006262_female_Asian_20/normal.jpg,0,15
0,006262,1,20,/opt/ml/input/data/train/images/006262_female_Asian_20/mask3.jpg,0,3
0,006262,1,20,/opt/ml/input/data/train/images/006262_female_Asian_20/mask5.jpg,0,3
0,006262,1,20,/opt/ml/input/data/train/images/006262_female_Asian_20/mask1.jpg,0,3
0,006262,1,20,/opt/ml/input/data/train/images/006262_female_Asian_20/mask2.jpg,0,3
0,006264,1,20,/opt/ml/input/data/train/images/006264_female_Asian_20/mask1.jpg,0,3
0,006264,1,20,/opt/ml/input/data/train/images/006264_female_Asian_20/mask3.jpg,0,3
0,006264,1,20,/opt/ml/input/data/train/images/006264_female_Asian_20/mask4.jpg,0,3
1,006264,1,20,/opt/ml/input/data/train/images/006264_female_Asian_20/incorrect_mask.jpg,0,9
2,006264,1,20,/opt/ml/input/data/train/images/006264_female_Asian_20/normal.jpg,0,15
0,006264,1,20,/opt/ml/input/data/train/images/006264_female_Asian_20/mask5.jpg,0,3
0,006264,1,20,/opt/ml/input/data/train/images/006264_female_Asian_20/mask2.jpg,0,3
2,006267,1,20,/opt/ml/input/data/train/images/006267_female_Asian_20/normal.jpg,0,15
0,006267,1,20,/opt/ml/input/data/train/images/006267_female_Asian_20/mask5.jpg,0,3
0,006267,1,20,/opt/ml/input/data/train/images/006267_female_Asian_20/mask3.jpg,0,3
0,006267,1,20,/opt/ml/input/data/train/images/006267_female_Asian_20/mask4.jpg,0,3
1,006267,1,20,/opt/ml/input/data/train/images/006267_female_Asian_20/incorrect_mask.jpg,0,9
0,006267,1,20,/opt/ml/input/data/train/images/006267_female_Asian_20/mask2.jpg,0,3
0,006267,1,20,/opt/ml/input/data/train/images/006267_female_Asian_20/mask1.jpg,0,3
0,006268,1,20,/opt/ml/input/data/train/images/006268_female_Asian_20/mask2.jpg,0,3
2,006268,1,20,/opt/ml/input/data/train/images/006268_female_Asian_20/normal.jpg,0,15
0,006268,1,20,/opt/ml/input/data/train/images/006268_female_Asian_20/mask5.jpg,0,3
0,006268,1,20,/opt/ml/input/data/train/images/006268_female_Asian_20/mask1.jpg,0,3
0,006268,1,20,/opt/ml/input/data/train/images/006268_female_Asian_20/mask3.jpg,0,3
0,006268,1,20,/opt/ml/input/data/train/images/006268_female_Asian_20/mask4.jpg,0,3
1,006268,1,20,/opt/ml/input/data/train/images/006268_female_Asian_20/incorrect_mask.jpg,0,9
0,006269,1,20,/opt/ml/input/data/train/images/006269_female_Asian_20/mask2.jpg,0,3
2,006269,1,20,/opt/ml/input/data/train/images/006269_female_Asian_20/normal.jpg,0,15
0,006269,1,20,/opt/ml/input/data/train/images/006269_female_Asian_20/mask5.jpg,0,3
0,006269,1,20,/opt/ml/input/data/train/images/006269_female_Asian_20/mask1.jpg,0,3
0,006269,1,20,/opt/ml/input/data/train/images/006269_female_Asian_20/mask3.jpg,0,3
0,006269,1,20,/opt/ml/input/data/train/images/006269_female_Asian_20/mask4.jpg,0,3
1,006269,1,20,/opt/ml/input/data/train/images/006269_female_Asian_20/incorrect_mask.jpg,0,9
0,006335,1,18,/opt/ml/input/data/train/images/006335_female_Asian_18/mask1.jpg,0,3
0,006335,1,18,/opt/ml/input/data/train/images/006335_female_Asian_18/mask3.jpg,0,3
1,006335,1,18,/opt/ml/input/data/train/images/006335_female_Asian_18/incorrect_mask.jpg,0,9
0,006335,1,18,/opt/ml/input/data/train/images/006335_female_Asian_18/mask5.jpg,0,3
0,006335,1,18,/opt/ml/input/data/train/images/006335_female_Asian_18/mask2.jpg,0,3
2,006335,1,18,/opt/ml/input/data/train/images/006335_female_Asian_18/normal.jpg,0,15
0,006335,1,18,/opt/ml/input/data/train/images/006335_female_Asian_18/mask4.jpg,0,3
0,006336,1,18,/opt/ml/input/data/train/images/006336_female_Asian_18/mask5.jpg,0,3
0,006336,1,18,/opt/ml/input/data/train/images/006336_female_Asian_18/mask3.jpg,0,3
0,006336,1,18,/opt/ml/input/data/train/images/006336_female_Asian_18/mask4.jpg,0,3
1,006336,1,18,/opt/ml/input/data/train/images/006336_female_Asian_18/incorrect_mask.jpg,0,9
0,006336,1,18,/opt/ml/input/data/train/images/006336_female_Asian_18/mask2.jpg,0,3
2,006336,1,18,/opt/ml/input/data/train/images/006336_female_Asian_18/normal.jpg,0,15
0,006336,1,18,/opt/ml/input/data/train/images/006336_female_Asian_18/mask1.jpg,0,3
0,006338,1,18,/opt/ml/input/data/train/images/006338_female_Asian_18/mask3.jpg,0,3
0,006338,1,18,/opt/ml/input/data/train/images/006338_female_Asian_18/mask2.jpg,0,3
0,006338,1,18,/opt/ml/input/data/train/images/006338_female_Asian_18/mask4.jpg,0,3
0,006338,1,18,/opt/ml/input/data/train/images/006338_female_Asian_18/mask1.jpg,0,3
0,006338,1,18,/opt/ml/input/data/train/images/006338_female_Asian_18/mask5.jpg,0,3
2,006338,1,18,/opt/ml/input/data/train/images/006338_female_Asian_18/normal.jpg,0,15
1,006338,1,18,/opt/ml/input/data/train/images/006338_female_Asian_18/incorrect_mask.jpg,0,9
0,006339,1,18,/opt/ml/input/data/train/images/006339_female_Asian_18/mask5.jpg,0,3
2,006339,1,18,/opt/ml/input/data/train/images/006339_female_Asian_18/normal.jpg,0,15
0,006339,1,18,/opt/ml/input/data/train/images/006339_female_Asian_18/mask3.jpg,0,3
0,006339,1,18,/opt/ml/input/data/train/images/006339_female_Asian_18/mask4.jpg,0,3
1,006339,1,18,/opt/ml/input/data/train/images/006339_female_Asian_18/incorrect_mask.jpg,0,9
0,006339,1,18,/opt/ml/input/data/train/images/006339_female_Asian_18/mask2.jpg,0,3
0,006339,1,18,/opt/ml/input/data/train/images/006339_female_Asian_18/mask1.jpg,0,3
0,006340,1,18,/opt/ml/input/data/train/images/006340_female_Asian_18/mask1.jpg,0,3
0,006340,1,18,/opt/ml/input/data/train/images/006340_female_Asian_18/mask5.jpg,0,3
2,006340,1,18,/opt/ml/input/data/train/images/006340_female_Asian_18/normal.jpg,0,15
0,006340,1,18,/opt/ml/input/data/train/images/006340_female_Asian_18/mask2.jpg,0,3
0,006340,1,18,/opt/ml/input/data/train/images/006340_female_Asian_18/mask3.jpg,0,3
1,006340,1,18,/opt/ml/input/data/train/images/006340_female_Asian_18/incorrect_mask.jpg,0,9
0,006340,1,18,/opt/ml/input/data/train/images/006340_female_Asian_18/mask4.jpg,0,3
2,006341,1,18,/opt/ml/input/data/train/images/006341_female_Asian_18/normal.jpg,0,15
0,006341,1,18,/opt/ml/input/data/train/images/006341_female_Asian_18/mask5.jpg,0,3
0,006341,1,18,/opt/ml/input/data/train/images/006341_female_Asian_18/mask1.jpg,0,3
0,006341,1,18,/opt/ml/input/data/train/images/006341_female_Asian_18/mask3.jpg,0,3
0,006341,1,18,/opt/ml/input/data/train/images/006341_female_Asian_18/mask4.jpg,0,3
1,006341,1,18,/opt/ml/input/data/train/images/006341_female_Asian_18/incorrect_mask.jpg,0,9
0,006341,1,18,/opt/ml/input/data/train/images/006341_female_Asian_18/mask2.jpg,0,3
1,006343,1,18,/opt/ml/input/data/train/images/006343_female_Asian_18/incorrect_mask.jpg,0,9
2,006343,1,18,/opt/ml/input/data/train/images/006343_female_Asian_18/normal.jpg,0,15
0,006343,1,18,/opt/ml/input/data/train/images/006343_female_Asian_18/mask5.jpg,0,3
0,006343,1,18,/opt/ml/input/data/train/images/006343_female_Asian_18/mask1.jpg,0,3
0,006343,1,18,/opt/ml/input/data/train/images/006343_female_Asian_18/mask3.jpg,0,3
0,006343,1,18,/opt/ml/input/data/train/images/006343_female_Asian_18/mask4.jpg,0,3
0,006343,1,18,/opt/ml/input/data/train/images/006343_female_Asian_18/mask2.jpg,0,3
2,006344,1,18,/opt/ml/input/data/train/images/006344_female_Asian_18/normal.jpg,0,15
0,006344,1,18,/opt/ml/input/data/train/images/006344_female_Asian_18/mask3.jpg,0,3
1,006344,1,18,/opt/ml/input/data/train/images/006344_female_Asian_18/incorrect_mask.jpg,0,9
0,006344,1,18,/opt/ml/input/data/train/images/006344_female_Asian_18/mask2.jpg,0,3
0,006344,1,18,/opt/ml/input/data/train/images/006344_female_Asian_18/mask5.jpg,0,3
0,006344,1,18,/opt/ml/input/data/train/images/006344_female_Asian_18/mask4.jpg,0,3
0,006344,1,18,/opt/ml/input/data/train/images/006344_female_Asian_18/mask1.jpg,0,3
0,006345,1,18,/opt/ml/input/data/train/images/006345_female_Asian_18/mask2.jpg,0,3
2,006345,1,18,/opt/ml/input/data/train/images/006345_female_Asian_18/normal.jpg,0,15
0,006345,1,18,/opt/ml/input/data/train/images/006345_female_Asian_18/mask5.jpg,0,3
0,006345,1,18,/opt/ml/input/data/train/images/006345_female_Asian_18/mask1.jpg,0,3
0,006345,1,18,/opt/ml/input/data/train/images/006345_female_Asian_18/mask3.jpg,0,3
0,006345,1,18,/opt/ml/input/data/train/images/006345_female_Asian_18/mask4.jpg,0,3
1,006345,1,18,/opt/ml/input/data/train/images/006345_female_Asian_18/incorrect_mask.jpg,0,9
0,006346,1,18,/opt/ml/input/data/train/images/006346_female_Asian_18/mask5.jpg,0,3
2,006346,1,18,/opt/ml/input/data/train/images/006346_female_Asian_18/normal.jpg,0,15
0,006346,1,18,/opt/ml/input/data/train/images/006346_female_Asian_18/mask1.jpg,0,3
0,006346,1,18,/opt/ml/input/data/train/images/006346_female_Asian_18/mask3.jpg,0,3
0,006346,1,18,/opt/ml/input/data/train/images/006346_female_Asian_18/mask4.jpg,0,3
0,006346,1,18,/opt/ml/input/data/train/images/006346_female_Asian_18/mask2.jpg,0,3
1,006346,1,18,/opt/ml/input/data/train/images/006346_female_Asian_18/incorrect_mask.jpg,0,9
1,006347,1,18,/opt/ml/input/data/train/images/006347_female_Asian_18/incorrect_mask.jpg,0,9
0,006347,1,18,/opt/ml/input/data/train/images/006347_female_Asian_18/mask4.jpg,0,3
0,006347,1,18,/opt/ml/input/data/train/images/006347_female_Asian_18/mask3.jpg,0,3
0,006347,1,18,/opt/ml/input/data/train/images/006347_female_Asian_18/mask1.jpg,0,3
0,006347,1,18,/opt/ml/input/data/train/images/006347_female_Asian_18/mask5.jpg,0,3
2,006347,1,18,/opt/ml/input/data/train/images/006347_female_Asian_18/normal.jpg,0,15
0,006347,1,18,/opt/ml/input/data/train/images/006347_female_Asian_18/mask2.jpg,0,3
0,006349,1,18,/opt/ml/input/data/train/images/006349_female_Asian_18/mask2.jpg,0,3
1,006349,1,18,/opt/ml/input/data/train/images/006349_female_Asian_18/incorrect_mask.jpg,0,9
0,006349,1,18,/opt/ml/input/data/train/images/006349_female_Asian_18/mask3.jpg,0,3
0,006349,1,18,/opt/ml/input/data/train/images/006349_female_Asian_18/mask1.jpg,0,3
0,006349,1,18,/opt/ml/input/data/train/images/006349_female_Asian_18/mask5.jpg,0,3
2,006349,1,18,/opt/ml/input/data/train/images/006349_female_Asian_18/normal.jpg,0,15
0,006349,1,18,/opt/ml/input/data/train/images/006349_female_Asian_18/mask4.jpg,0,3
0,006350,1,18,/opt/ml/input/data/train/images/006350_female_Asian_18/mask2.jpg,0,3
1,006350,1,18,/opt/ml/input/data/train/images/006350_female_Asian_18/incorrect_mask.jpg,0,9
0,006350,1,18,/opt/ml/input/data/train/images/006350_female_Asian_18/mask4.jpg,0,3
0,006350,1,18,/opt/ml/input/data/train/images/006350_female_Asian_18/mask1.jpg,0,3
0,006350,1,18,/opt/ml/input/data/train/images/006350_female_Asian_18/mask5.jpg,0,3
2,006350,1,18,/opt/ml/input/data/train/images/006350_female_Asian_18/normal.jpg,0,15
0,006350,1,18,/opt/ml/input/data/train/images/006350_female_Asian_18/mask3.jpg,0,3
0,006351,1,18,/opt/ml/input/data/train/images/006351_female_Asian_18/mask5.jpg,0,3
0,006351,1,18,/opt/ml/input/data/train/images/006351_female_Asian_18/mask1.jpg,0,3
0,006351,1,18,/opt/ml/input/data/train/images/006351_female_Asian_18/mask3.jpg,0,3
0,006351,1,18,/opt/ml/input/data/train/images/006351_female_Asian_18/mask4.jpg,0,3
1,006351,1,18,/opt/ml/input/data/train/images/006351_female_Asian_18/incorrect_mask.jpg,0,9
2,006351,1,18,/opt/ml/input/data/train/images/006351_female_Asian_18/normal.jpg,0,15
0,006351,1,18,/opt/ml/input/data/train/images/006351_female_Asian_18/mask2.jpg,0,3
2,006352,1,18,/opt/ml/input/data/train/images/006352_female_Asian_18/normal.jpg,0,15
0,006352,1,18,/opt/ml/input/data/train/images/006352_female_Asian_18/mask2.jpg,0,3
0,006352,1,18,/opt/ml/input/data/train/images/006352_female_Asian_18/mask5.jpg,0,3
0,006352,1,18,/opt/ml/input/data/train/images/006352_female_Asian_18/mask1.jpg,0,3
0,006352,1,18,/opt/ml/input/data/train/images/006352_female_Asian_18/mask3.jpg,0,3
1,006352,1,18,/opt/ml/input/data/train/images/006352_female_Asian_18/incorrect_mask.jpg,0,9
0,006352,1,18,/opt/ml/input/data/train/images/006352_female_Asian_18/mask4.jpg,0,3
1,006353,1,18,/opt/ml/input/data/train/images/006353_female_Asian_18/incorrect_mask.jpg,0,9
0,006353,1,18,/opt/ml/input/data/train/images/006353_female_Asian_18/mask2.jpg,0,3
0,006353,1,18,/opt/ml/input/data/train/images/006353_female_Asian_18/mask3.jpg,0,3
0,006353,1,18,/opt/ml/input/data/train/images/006353_female_Asian_18/mask4.jpg,0,3
0,006353,1,18,/opt/ml/input/data/train/images/006353_female_Asian_18/mask1.jpg,0,3
2,006353,1,18,/opt/ml/input/data/train/images/006353_female_Asian_18/normal.jpg,0,15
0,006353,1,18,/opt/ml/input/data/train/images/006353_female_Asian_18/mask5.jpg,0,3
1,006354,1,18,/opt/ml/input/data/train/images/006354_female_Asian_18/incorrect_mask.jpg,0,9
0,006354,1,18,/opt/ml/input/data/train/images/006354_female_Asian_18/mask2.jpg,0,3
0,006354,1,18,/opt/ml/input/data/train/images/006354_female_Asian_18/mask3.jpg,0,3
0,006354,1,18,/opt/ml/input/data/train/images/006354_female_Asian_18/mask4.jpg,0,3
0,006354,1,18,/opt/ml/input/data/train/images/006354_female_Asian_18/mask1.jpg,0,3
0,006354,1,18,/opt/ml/input/data/train/images/006354_female_Asian_18/mask5.jpg,0,3
2,006354,1,18,/opt/ml/input/data/train/images/006354_female_Asian_18/normal.jpg,0,15
0,006355,1,18,/opt/ml/input/data/train/images/006355_female_Asian_18/mask3.jpg,0,3
0,006355,1,18,/opt/ml/input/data/train/images/006355_female_Asian_18/mask2.jpg,0,3
2,006355,1,18,/opt/ml/input/data/train/images/006355_female_Asian_18/normal.jpg,0,15
0,006355,1,18,/opt/ml/input/data/train/images/006355_female_Asian_18/mask1.jpg,0,3
1,006355,1,18,/opt/ml/input/data/train/images/006355_female_Asian_18/incorrect_mask.jpg,0,9
0,006355,1,18,/opt/ml/input/data/train/images/006355_female_Asian_18/mask4.jpg,0,3
0,006355,1,18,/opt/ml/input/data/train/images/006355_female_Asian_18/mask5.jpg,0,3
0,006356,1,18,/opt/ml/input/data/train/images/006356_female_Asian_18/mask1.jpg,0,3
0,006356,1,18,/opt/ml/input/data/train/images/006356_female_Asian_18/mask5.jpg,0,3
0,006356,1,18,/opt/ml/input/data/train/images/006356_female_Asian_18/mask3.jpg,0,3
0,006356,1,18,/opt/ml/input/data/train/images/006356_female_Asian_18/mask4.jpg,0,3
1,006356,1,18,/opt/ml/input/data/train/images/006356_female_Asian_18/incorrect_mask.jpg,0,9
2,006356,1,18,/opt/ml/input/data/train/images/006356_female_Asian_18/normal.jpg,0,15
0,006356,1,18,/opt/ml/input/data/train/images/006356_female_Asian_18/mask2.jpg,0,3
2,006357,1,18,/opt/ml/input/data/train/images/006357_female_Asian_18/normal.jpg,0,15
0,006357,1,18,/opt/ml/input/data/train/images/006357_female_Asian_18/mask5.jpg,0,3
0,006357,1,18,/opt/ml/input/data/train/images/006357_female_Asian_18/mask1.jpg,0,3
0,006357,1,18,/opt/ml/input/data/train/images/006357_female_Asian_18/mask4.jpg,0,3
0,006357,1,18,/opt/ml/input/data/train/images/006357_female_Asian_18/mask3.jpg,0,3
1,006357,1,18,/opt/ml/input/data/train/images/006357_female_Asian_18/incorrect_mask.jpg,0,9
0,006357,1,18,/opt/ml/input/data/train/images/006357_female_Asian_18/mask2.jpg,0,3
0,006359,1,18,/opt/ml/input/data/train/images/006359_female_Asian_18/mask2.jpg,0,3
2,006359,1,18,/opt/ml/input/data/train/images/006359_female_Asian_18/normal.jpg,0,15
0,006359,1,18,/opt/ml/input/data/train/images/006359_female_Asian_18/mask5.jpg,0,3
1,006359,1,18,/opt/ml/input/data/train/images/006359_female_Asian_18/incorrect_mask.jpg,0,9
0,006359,1,18,/opt/ml/input/data/train/images/006359_female_Asian_18/mask3.jpg,0,3
0,006359,1,18,/opt/ml/input/data/train/images/006359_female_Asian_18/mask4.jpg,0,3
0,006359,1,18,/opt/ml/input/data/train/images/006359_female_Asian_18/mask1.jpg,0,3
2,006360,1,18,/opt/ml/input/data/train/images/006360_female_Asian_18/normal.jpg,0,15
0,006360,1,18,/opt/ml/input/data/train/images/006360_female_Asian_18/mask4.jpg,0,3
0,006360,1,18,/opt/ml/input/data/train/images/006360_female_Asian_18/mask2.jpg,0,3
0,006360,1,18,/opt/ml/input/data/train/images/006360_female_Asian_18/mask3.jpg,0,3
0,006360,1,18,/opt/ml/input/data/train/images/006360_female_Asian_18/mask1.jpg,0,3
1,006360,1,18,/opt/ml/input/data/train/images/006360_female_Asian_18/incorrect_mask.jpg,0,9
0,006360,1,18,/opt/ml/input/data/train/images/006360_female_Asian_18/mask5.jpg,0,3
0,006361,1,18,/opt/ml/input/data/train/images/006361_female_Asian_18/mask3.jpg,0,3
0,006361,1,18,/opt/ml/input/data/train/images/006361_female_Asian_18/mask2.jpg,0,3
1,006361,1,18,/opt/ml/input/data/train/images/006361_female_Asian_18/incorrect_mask.jpg,0,9
0,006361,1,18,/opt/ml/input/data/train/images/006361_female_Asian_18/mask4.jpg,0,3
0,006361,1,18,/opt/ml/input/data/train/images/006361_female_Asian_18/mask1.jpg,0,3
0,006361,1,18,/opt/ml/input/data/train/images/006361_female_Asian_18/mask5.jpg,0,3
2,006361,1,18,/opt/ml/input/data/train/images/006361_female_Asian_18/normal.jpg,0,15
1,006362,1,18,/opt/ml/input/data/train/images/006362_female_Asian_18/incorrect_mask.jpg,0,9
0,006362,1,18,/opt/ml/input/data/train/images/006362_female_Asian_18/mask2.jpg,0,3
0,006362,1,18,/opt/ml/input/data/train/images/006362_female_Asian_18/mask3.jpg,0,3
0,006362,1,18,/opt/ml/input/data/train/images/006362_female_Asian_18/mask1.jpg,0,3
0,006362,1,18,/opt/ml/input/data/train/images/006362_female_Asian_18/mask5.jpg,0,3
2,006362,1,18,/opt/ml/input/data/train/images/006362_female_Asian_18/normal.jpg,0,15
0,006362,1,18,/opt/ml/input/data/train/images/006362_female_Asian_18/mask4.jpg,0,3
2,006363,1,18,/opt/ml/input/data/train/images/006363_female_Asian_18/normal.jpg,0,15
0,006363,1,18,/opt/ml/input/data/train/images/006363_female_Asian_18/mask2.jpg,0,3
1,006363,1,18,/opt/ml/input/data/train/images/006363_female_Asian_18/incorrect_mask.jpg,0,9
0,006363,1,18,/opt/ml/input/data/train/images/006363_female_Asian_18/mask5.jpg,0,3
0,006363,1,18,/opt/ml/input/data/train/images/006363_female_Asian_18/mask1.jpg,0,3
0,006363,1,18,/opt/ml/input/data/train/images/006363_female_Asian_18/mask3.jpg,0,3
0,006363,1,18,/opt/ml/input/data/train/images/006363_female_Asian_18/mask4.jpg,0,3
1,006364,1,18,/opt/ml/input/data/train/images/006364_female_Asian_18/incorrect_mask.jpg,0,9
0,006364,1,18,/opt/ml/input/data/train/images/006364_female_Asian_18/mask4.jpg,0,3
0,006364,1,18,/opt/ml/input/data/train/images/006364_female_Asian_18/mask3.jpg,0,3
0,006364,1,18,/opt/ml/input/data/train/images/006364_female_Asian_18/mask2.jpg,0,3
0,006364,1,18,/opt/ml/input/data/train/images/006364_female_Asian_18/mask5.jpg,0,3
2,006364,1,18,/opt/ml/input/data/train/images/006364_female_Asian_18/normal.jpg,0,15
0,006364,1,18,/opt/ml/input/data/train/images/006364_female_Asian_18/mask1.jpg,0,3
2,006365,0,19,/opt/ml/input/data/train/images/006365_male_Asian_19/normal.jpg,0,12
0,006365,0,19,/opt/ml/input/data/train/images/006365_male_Asian_19/mask4.jpg,0,0
0,006365,0,19,/opt/ml/input/data/train/images/006365_male_Asian_19/mask3.jpg,0,0
0,006365,0,19,/opt/ml/input/data/train/images/006365_male_Asian_19/mask2.jpg,0,0
1,006365,0,19,/opt/ml/input/data/train/images/006365_male_Asian_19/incorrect_mask.jpg,0,6
0,006365,0,19,/opt/ml/input/data/train/images/006365_male_Asian_19/mask1.jpg,0,0
0,006365,0,19,/opt/ml/input/data/train/images/006365_male_Asian_19/mask5.jpg,0,0
2,006366,0,19,/opt/ml/input/data/train/images/006366_male_Asian_19/normal.jpg,0,12
0,006366,0,19,/opt/ml/input/data/train/images/006366_male_Asian_19/mask2.jpg,0,0
0,006366,0,19,/opt/ml/input/data/train/images/006366_male_Asian_19/mask5.jpg,0,0
0,006366,0,19,/opt/ml/input/data/train/images/006366_male_Asian_19/mask3.jpg,0,0
0,006366,0,19,/opt/ml/input/data/train/images/006366_male_Asian_19/mask1.jpg,0,0
0,006366,0,19,/opt/ml/input/data/train/images/006366_male_Asian_19/mask4.jpg,0,0
1,006366,0,19,/opt/ml/input/data/train/images/006366_male_Asian_19/incorrect_mask.jpg,0,6
2,006367,0,19,/opt/ml/input/data/train/images/006367_male_Asian_19/normal.jpg,0,12
0,006367,0,19,/opt/ml/input/data/train/images/006367_male_Asian_19/mask2.jpg,0,0
0,006367,0,19,/opt/ml/input/data/train/images/006367_male_Asian_19/mask5.jpg,0,0
0,006367,0,19,/opt/ml/input/data/train/images/006367_male_Asian_19/mask1.jpg,0,0
0,006367,0,19,/opt/ml/input/data/train/images/006367_male_Asian_19/mask3.jpg,0,0
0,006367,0,19,/opt/ml/input/data/train/images/006367_male_Asian_19/mask4.jpg,0,0
1,006367,0,19,/opt/ml/input/data/train/images/006367_male_Asian_19/incorrect_mask.jpg,0,6
0,006368,0,19,/opt/ml/input/data/train/images/006368_male_Asian_19/mask5.jpg,0,0
0,006368,0,19,/opt/ml/input/data/train/images/006368_male_Asian_19/mask1.jpg,0,0
0,006368,0,19,/opt/ml/input/data/train/images/006368_male_Asian_19/mask2.jpg,0,0
1,006368,0,19,/opt/ml/input/data/train/images/006368_male_Asian_19/incorrect_mask.jpg,0,6
0,006368,0,19,/opt/ml/input/data/train/images/006368_male_Asian_19/mask4.jpg,0,0
0,006368,0,19,/opt/ml/input/data/train/images/006368_male_Asian_19/mask3.jpg,0,0
2,006368,0,19,/opt/ml/input/data/train/images/006368_male_Asian_19/normal.jpg,0,12
0,006369,0,19,/opt/ml/input/data/train/images/006369_male_Asian_19/mask2.jpg,0,0
0,006369,0,19,/opt/ml/input/data/train/images/006369_male_Asian_19/mask4.jpg,0,0
0,006369,0,19,/opt/ml/input/data/train/images/006369_male_Asian_19/mask3.jpg,0,0
0,006369,0,19,/opt/ml/input/data/train/images/006369_male_Asian_19/mask1.jpg,0,0
0,006369,0,19,/opt/ml/input/data/train/images/006369_male_Asian_19/mask5.jpg,0,0
2,006369,0,19,/opt/ml/input/data/train/images/006369_male_Asian_19/normal.jpg,0,12
1,006369,0,19,/opt/ml/input/data/train/images/006369_male_Asian_19/incorrect_mask.jpg,0,6
2,006371,0,19,/opt/ml/input/data/train/images/006371_male_Asian_19/normal.jpg,0,12
0,006371,0,19,/opt/ml/input/data/train/images/006371_male_Asian_19/mask2.jpg,0,0
0,006371,0,19,/opt/ml/input/data/train/images/006371_male_Asian_19/mask5.jpg,0,0
0,006371,0,19,/opt/ml/input/data/train/images/006371_male_Asian_19/mask1.jpg,0,0
0,006371,0,19,/opt/ml/input/data/train/images/006371_male_Asian_19/mask3.jpg,0,0
0,006371,0,19,/opt/ml/input/data/train/images/006371_male_Asian_19/mask4.jpg,0,0
1,006371,0,19,/opt/ml/input/data/train/images/006371_male_Asian_19/incorrect_mask.jpg,0,6
2,006372,0,19,/opt/ml/input/data/train/images/006372_male_Asian_19/normal.jpg,0,12
0,006372,0,19,/opt/ml/input/data/train/images/006372_male_Asian_19/mask2.jpg,0,0
1,006372,0,19,/opt/ml/input/data/train/images/006372_male_Asian_19/incorrect_mask.jpg,0,6
0,006372,0,19,/opt/ml/input/data/train/images/006372_male_Asian_19/mask4.jpg,0,0
0,006372,0,19,/opt/ml/input/data/train/images/006372_male_Asian_19/mask3.jpg,0,0
0,006372,0,19,/opt/ml/input/data/train/images/006372_male_Asian_19/mask1.jpg,0,0
0,006372,0,19,/opt/ml/input/data/train/images/006372_male_Asian_19/mask5.jpg,0,0
0,006373,0,19,/opt/ml/input/data/train/images/006373_male_Asian_19/mask2.jpg,0,0
2,006373,0,19,/opt/ml/input/data/train/images/006373_male_Asian_19/normal.jpg,0,12
0,006373,0,19,/opt/ml/input/data/train/images/006373_male_Asian_19/mask5.jpg,0,0
0,006373,0,19,/opt/ml/input/data/train/images/006373_male_Asian_19/mask1.jpg,0,0
0,006373,0,19,/opt/ml/input/data/train/images/006373_male_Asian_19/mask3.jpg,0,0
0,006373,0,19,/opt/ml/input/data/train/images/006373_male_Asian_19/mask4.jpg,0,0
1,006373,0,19,/opt/ml/input/data/train/images/006373_male_Asian_19/incorrect_mask.jpg,0,6
0,006375,0,19,/opt/ml/input/data/train/images/006375_male_Asian_19/mask2.jpg,0,0
1,006375,0,19,/opt/ml/input/data/train/images/006375_male_Asian_19/incorrect_mask.jpg,0,6
0,006375,0,19,/opt/ml/input/data/train/images/006375_male_Asian_19/mask3.jpg,0,0
0,006375,0,19,/opt/ml/input/data/train/images/006375_male_Asian_19/mask1.jpg,0,0
0,006375,0,19,/opt/ml/input/data/train/images/006375_male_Asian_19/mask5.jpg,0,0
2,006375,0,19,/opt/ml/input/data/train/images/006375_male_Asian_19/normal.jpg,0,12
0,006375,0,19,/opt/ml/input/data/train/images/006375_male_Asian_19/mask4.jpg,0,0
1,006377,0,19,/opt/ml/input/data/train/images/006377_male_Asian_19/incorrect_mask.jpg,0,6
0,006377,0,19,/opt/ml/input/data/train/images/006377_male_Asian_19/mask2.jpg,0,0
0,006377,0,19,/opt/ml/input/data/train/images/006377_male_Asian_19/mask5.jpg,0,0
0,006377,0,19,/opt/ml/input/data/train/images/006377_male_Asian_19/mask1.jpg,0,0
0,006377,0,19,/opt/ml/input/data/train/images/006377_male_Asian_19/mask3.jpg,0,0
0,006377,0,19,/opt/ml/input/data/train/images/006377_male_Asian_19/mask4.jpg,0,0
2,006377,0,19,/opt/ml/input/data/train/images/006377_male_Asian_19/normal.jpg,0,12
0,006379,0,19,/opt/ml/input/data/train/images/006379_male_Asian_19/mask5.jpg,0,0
